ID_Word,ID_Aya,idRacine,englishWord
1038,0.129166667,814,after them
1039,0.129166667,1654,and an admonition
1040,0.129166667,1697,for those who fear (Allah).
1041,0.129861111,78,And when
1042,0.129861111,1205,said
1043,0.129861111,1009,Musa
1044,0.129861111,1206,to his people
1045,0.129861111,51,"""Indeed"
1046,0.129861111,25,Allah
1047,0.129861111,43,commands you
1048,0.129861111,47,that
1049,0.129861111,1630,you slaughter
1050,0.129861111,257,"a cow."""
1051,0.129861111,1205,They said
1052,0.129861111,22,"""Do you take us"
1053,0.129861111,547,"(in) ridicule."""
1054,0.129861111,1205,He said
1055,0.129861111,193,"""I seek refuge"
1056,0.129861111,25,in Allah
1057,0.129861111,47,that
1058,0.129861111,785,I be
1059,0.129861111,974,among
1060,0.129861111,671,"the ignorant."""
1061,0.130555556,1205,They said
1062,0.130555556,327,"""Pray"
1063,0.130555556,865,for us
1064,0.130555556,1219,(to) your Lord
1065,0.130555556,297,to make clear
1066,0.130555556,865,to us
1067,0.130555556,933,what
1068,0.130555556,539,"it (is)."""
1069,0.130555556,1205,He said
1070,0.130555556,51,"""Indeed"
1071,0.130555556,1205,says
1072,0.130555556,51,"""[Indeed] it"
1073,0.130555556,257,(is) a cow
1074,0.130555556,866,not
1075,0.130555556,401,old
1076,0.130555556,866,and not
1077,0.130555556,238,young
1078,0.130555556,190,middle aged
1079,0.130555556,297,between
1080,0.130555556,1637,"that"""
1081,0.130555556,374,so do
1082,0.130555556,933,what
1083,0.130555556,43,"you are commanded."""
1084,0.13125,1205,They said
1085,0.13125,327,"""Pray"
1086,0.13125,865,for us
1087,0.13125,1219,(to) your Lord
1088,0.13125,297,to make clear
1089,0.13125,865,to us
1090,0.13125,933,what
1091,0.13125,921,"(is) its color."""
1092,0.13125,1205,He said
1093,0.13125,51,"""Indeed He"
1094,0.13125,1205,says
1095,0.13125,51,'[Indeed] it is
1096,0.13125,257,a cow
1097,0.13125,1324,yellow
1098,0.13125,396,bright
1099,0.13125,921,(in) its color
1100,0.13125,1516,pleasing
1101,0.13125,1124,"(to) those who see (it).'"""
1102,0.131944444,1205,They said
1103,0.131944444,327,"""Pray"
1104,0.131944444,865,for us
1105,0.131944444,1219,(to) your Lord
1106,0.131944444,297,to make clear
1107,0.131944444,865,to us
1108,0.131944444,933,what
1109,0.131944444,539,it (is).
1110,0.131944444,51,Indeed
1111,0.131944444,257,[the] cows
1112,0.131944444,1372,look alike
1113,0.131944444,130,to us.
1114,0.131944444,51,And indeed we
1115,0.131944444,47,if
1116,0.131944444,1424,wills
1117,0.131944444,25,Allah
1118,0.131944444,507,"(will) surely be those who are guided."""
1119,0.132638889,1205,He said
1120,0.132638889,51,"""Indeed"
1121,0.132638889,1205,says
1122,0.132638889,51,"""[Indeed] it"
1123,0.132638889,257,(is) a cow
1124,0.132638889,866,not
1125,0.132638889,1638,trained
1126,0.132638889,1623,to plough
1127,0.132638889,61,the earth
1128,0.132638889,866,and not
1129,0.132638889,1505,water
1130,0.132638889,607,the field;
1131,0.132638889,1481,sound
1132,0.132638889,866,no
1133,0.132638889,1707,blemish
1134,0.132638889,439,"in it."""
1135,0.132638889,1205,They said
1136,0.132638889,95,"""Now"
1137,0.132638889,720,you have come
1138,0.132638889,595,"with the truth."""
1139,0.132638889,1630,So they slaughtered it
1140,0.132638889,933,and not
1141,0.132638889,783,they were near
1142,0.132638889,374,(to) doing (it).
1143,0.133333333,78,And when
1144,0.133333333,1193,you killed
1145,0.133333333,1046,a man
1146,0.133333333,355,then you disputed
1147,0.133333333,439,concerning it
1148,0.133333333,25,but Allah
1149,0.133333333,830,(is) the One brought forth
1150,0.133333333,933,what
1151,0.133333333,785,you were
1152,0.133333333,778,concealing.
1153,0.134027778,1205,So We said
1154,0.134027778,317,"""Strike him"
1155,0.134027778,212,"with a part of it."""
1156,0.134027778,1637,Like this
1157,0.134027778,648,revives
1158,0.134027778,25,Allah
1159,0.134027778,1010,the dead
1160,0.134027778,1214,and shows you
1161,0.134027778,90,His Signs
1162,0.134027778,870,perhaps you may
1163,0.134027778,148,use your intellect.
1164,0.134722222,1613,Then
1165,0.134722222,1192,hardened
1166,0.134722222,1152,your hearts
1167,0.134722222,974,from
1168,0.134722222,213,after
1169,0.134722222,1637,that
1170,0.134722222,539,so they
1171,0.134722222,570,(became) like [the] stones
1172,0.134722222,82,or
1173,0.134722222,1373,stronger
1174,0.134722222,1192,(in) hardness.
1175,0.134722222,51,And indeed
1176,0.134722222,974,from
1177,0.134722222,570,the stones
1178,0.134722222,901,certainly (there are some) which
1179,0.134722222,383,gush forth
1180,0.134722222,974,from it
1181,0.134722222,1052,[the] rivers
1182,0.134722222,51,and indeed
1183,0.134722222,974,from
1184,0.134722222,901,certainly (there are some) which
1185,0.134722222,1401,split
1186,0.134722222,830,so comes out
1187,0.134722222,974,from it
1188,0.134722222,1005,[the] water
1189,0.134722222,51,and indeed
1190,0.134722222,974,from
1191,0.134722222,901,certainly (there are some) which
1192,0.134722222,501,fall down
1193,0.134722222,974,from
1194,0.134722222,840,fear
1195,0.134722222,25,(of) Allah.
1196,0.134722222,933,And not
1197,0.134722222,25,(is) Allah
1198,0.134722222,453,unaware
1199,0.134722222,135,of what
1200,0.134722222,133,you do.
1201,0.135416667,1581,Do you hope
1202,0.135416667,47,that
1203,0.135416667,42,they will believe
1204,0.135416667,865,[for] you
1205,0.135416667,1140,while indeed
1206,0.135416667,785,(there) has been
1207,0.135416667,408,a party
1208,0.135416667,974,of them
1209,0.135416667,1487,(who used to) hear
1210,0.135416667,754,(the) words
1211,0.135416667,25,(of) Allah
1212,0.135416667,1613,then
1213,0.135416667,599,they distort it
1214,0.135416667,974,from
1215,0.135416667,213,after
1216,0.135416667,933,[what]
1217,0.135416667,148,they understood it
1218,0.135416667,516,while they
1219,0.135416667,126,know?
1220,0.136111111,79,And when
1221,0.136111111,913,they meet
1222,0.136111111,29,those who
1223,0.136111111,42,believe[d]
1224,0.136111111,1205,they say
1225,0.136111111,42,"""We have believed."""
1226,0.136111111,79,But when
1227,0.136111111,819,meet in
1228,0.136111111,212,some of them
1229,0.136111111,36,with
1230,0.136111111,212,some (others)
1231,0.136111111,1205,they say
1232,0.136111111,562,"""Do you tell them"
1233,0.136111111,251,what
1234,0.136111111,424,has
1235,0.136111111,25,Allah
1236,0.136111111,130,to you
1237,0.136111111,569,so that they argue with you
1238,0.136111111,208,therewith
1239,0.136111111,141,before
1240,0.136111111,1219,your Lord?
1241,0.136111111,866,Then do (you) not
1242,0.136111111,148,"understand?"""
1243,0.136805556,866,Do not
1244,0.136805556,126,they know
1245,0.136805556,51,that
1246,0.136805556,25,Allah
1247,0.136805556,126,knows
1248,0.136805556,933,what
1249,0.136805556,1516,they conceal
1250,0.136805556,933,and what
1251,0.136805556,127,they declare?
1252,0.1375,974,And among them
1253,0.1375,40,(are) unlettered ones
1254,0.1375,866,(who) do not
1255,0.1375,126,know
1256,0.1375,777,the book
1257,0.1375,27,except
1258,0.1375,978,wishful thinking
1259,0.1375,47,and not
1260,0.1375,516,they
1261,0.1375,27,(do anything) except
1262,0.1375,1757,guess.
1263,0.138194444,1725,So woe
1264,0.138194444,29,to those who
1265,0.138194444,777,write
1266,0.138194444,777,the book
1267,0.138194444,1732,with their (own) hands
1268,0.138194444,1613,then
1269,0.138194444,1205,they say
1270,0.138194444,500,"""This"
1271,0.138194444,974,(is)
1272,0.138194444,141,from
1273,0.138194444,25,"Allah"""
1274,0.138194444,1412,to barter
1275,0.138194444,208,with it
1276,0.138194444,1614,(for) a price
1277,0.138194444,1154,little.
1278,0.138194444,1725,So woe
1279,0.138194444,865,to them
1280,0.138194444,973,for what
1281,0.138194444,777,have written
1282,0.138194444,1732,their hands
1283,0.138194444,1725,and woe
1284,0.138194444,865,to them
1285,0.138194444,973,for what
1286,0.138194444,772,they earn.
1287,0.138888889,1205,And they say
1288,0.138888889,907,"""Never"
1289,0.138888889,997,will touch us
1290,0.138888889,1117,the Fire
1291,0.138888889,27,except
1292,0.138888889,1750,(for) days
1293,0.138888889,110,"numbered."""
1294,0.138888889,1205,Say
1295,0.138888889,22,"""Have you taken"
1296,0.138888889,141,from
1297,0.138888889,25,Allah
1298,0.138888889,118,a covenant
1299,0.138888889,907,so never
1300,0.138888889,814,will break
1301,0.138888889,25,Allah
1302,0.138888889,118,His Covenant?
1303,0.138888889,37,Or
1304,0.138888889,1205,(do) you say
1305,0.138888889,130,against
1306,0.138888889,25,Allah
1307,0.138888889,933,what
1308,0.138888889,866,not
1309,0.138888889,126,"you know?"""
1310,0.139583333,249,Yes
1311,0.139583333,974,whoever
1312,0.139583333,772,earned
1313,0.139583333,1523,evil
1314,0.139583333,636,and surrounded him
1315,0.139583333,208,with
1316,0.139583333,846,his sins -
1317,0.139583333,87,[so] those
1318,0.139583333,1330,(are the) companions
1319,0.139583333,1117,(of) the Fire;
1320,0.139583333,516,they
1321,0.139583333,439,in it
1322,0.139583333,813,(will) abide forever.
1323,0.140277778,29,And those who
1324,0.140277778,42,believed
1325,0.140277778,133,and did
1326,0.140277778,1337,righteous deeds
1327,0.140277778,87,those
1328,0.140277778,1330,(are the) companions
1329,0.140277778,693,(of) Paradise;
1330,0.140277778,516,they
1331,0.140277778,439,in it
1332,0.140277778,813,(will) abide forever.
1333,0.140972222,78,And when
1334,0.140972222,22,We took
1335,0.140972222,1722,(the) covenant
1336,0.140972222,254,(from the) Children
1337,0.140972222,70,(of) Israel
1338,0.140972222,866,"""Not"
1339,0.140972222,101,you will worship
1340,0.140972222,27,except
1341,0.140972222,25,Allah
1342,0.140972222,1686,and with [the] parents
1343,0.140972222,620,(be) good
1344,0.140972222,1646,and (with)
1345,0.140972222,1170,relatives
1346,0.140972222,1748,and [the] orphans
1347,0.140972222,1470,and the needy
1348,0.140972222,1205,and speak
1349,0.140972222,1120,to [the] people
1350,0.140972222,620,good
1351,0.140972222,1206,and establish
1352,0.140972222,1339,the prayer
1353,0.140972222,73,and give
1354,0.140972222,1773,the zakah.
1355,0.140972222,1613,Then
1356,0.140972222,1688,you turned away
1357,0.140972222,27,except
1358,0.140972222,1154,a few
1359,0.140972222,974,of you
1360,0.140972222,56,and you (were)
1361,0.140972222,152,refusing.
1362,0.141666667,78,And when
1363,0.141666667,22,We took
1364,0.141666667,1722,your covenant
1365,0.141666667,866,"""Not"
1366,0.141666667,1450,will you shed
1367,0.141666667,352,your blood
1368,0.141666667,866,and not
1369,0.141666667,830,(will) evict
1370,0.141666667,1046,yourselves
1371,0.141666667,974,from
1372,0.141666667,370,"your homes"""
1373,0.141666667,1613,then
1374,0.141666667,1176,you ratified
1375,0.141666667,56,while you
1376,0.141666667,1381,(were) witnessing.
1377,0.142361111,1613,Then
1378,0.142361111,56,you
1379,0.142361111,87,(are) those
1380,0.142361111,1193,(who) kill
1381,0.142361111,1046,yourselves
1382,0.142361111,830,and evict
1383,0.142361111,408,a party
1384,0.142361111,974,of you
1385,0.142361111,974,from
1386,0.142361111,370,their homes
1387,0.142361111,1753,you support one another
1388,0.142361111,130,against them
1389,0.142361111,75,in sin
1390,0.142361111,114,and [the] transgression.
1391,0.142361111,47,And if
1392,0.142361111,73,they come to you
1393,0.142361111,70,(as) captives
1394,0.142361111,379,you ransom
1395,0.142361111,534,while it
1396,0.142361111,602,(was) forbidden
1397,0.142361111,130,to you
1398,0.142361111,830,their eviction.
1399,0.142361111,42,So do you believe
1400,0.142361111,212,in part (of)
1401,0.142361111,777,the Book
1402,0.142361111,742,and disbelieve
1403,0.142361111,212,in part?
1404,0.142361111,933,Then what
1405,0.142361111,725,(should be the) recompense
1406,0.142361111,974,(for the one) who
1407,0.142361111,374,does
1408,0.142361111,1637,that
1409,0.142361111,974,among you
1410,0.142361111,27,except
1411,0.142361111,864,disgrace
1412,0.142361111,439,in
1413,0.142361111,648,the life
1414,0.142361111,354,(of) the world;
1415,0.142361111,1750,and (on the) Day
1416,0.142361111,1206,of [the] Resurrection
1417,0.142361111,1228,they will be sent back
1418,0.142361111,36,to
1419,0.142361111,1373,(the) most severe
1420,0.142361111,184,punishment?
1421,0.142361111,933,And not
1422,0.142361111,25,(is) Allah
1423,0.142361111,453,unaware
1424,0.142361111,135,of what
1425,0.142361111,133,you do.
1426,0.143055556,87,Those
1427,0.143055556,29,(are) the ones who
1428,0.143055556,1412,bought
1429,0.143055556,648,the life
1430,0.143055556,354,(of) the world
1431,0.143055556,21,for the Hereafter;
1432,0.143055556,866,s o not
1433,0.143055556,809,will be lightened
1434,0.143055556,139,for them
1435,0.143055556,184,the punishment
1436,0.143055556,866,and not
1437,0.143055556,516,they
1438,0.143055556,1089,will be helped.
1439,0.14375,1140,And indeed
1440,0.14375,73,We gave
1441,0.14375,1009,Musa
1442,0.14375,777,the Book
1443,0.14375,1148,and We followed up
1444,0.14375,974,from
1445,0.14375,213,after him
1446,0.14375,1283,with [the] Messengers.
1447,0.14375,73,And We gave
1448,0.14375,199,Isa
1449,0.14375,254,(the) son
1450,0.14375,989,(of) Maryam
1451,0.14375,297,[the] clear signs
1452,0.14375,92,and We supported him
1453,0.14375,1295,(with)
1454,0.14375,1145,the Holy Spirit.
1455,0.14375,753,Is it (not) so (that) whenever
1456,0.14375,720,came to you
1457,0.14375,1283,a Messenger
1458,0.14375,251,with what
1459,0.14375,866,(does) not
1460,0.14375,538,desire
1461,0.14375,1046,yourselves
1462,0.14375,734,you acted arrogantly?
1463,0.14375,408,So a party
1464,0.14375,781,you denied
1465,0.14375,408,and a party
1466,0.14375,1193,you kill(ed).
1467,0.144444444,1205,And they said
1468,0.144444444,1152,"""Our hearts"
1469,0.144444444,456,"(are) wrapped."""
1470,0.144444444,243,Nay
1471,0.144444444,871,has cursed them
1472,0.144444444,25,Allah
1473,0.144444444,742,for their disbelief;
1474,0.144444444,1154,so little
1475,0.144444444,933,(is) what
1476,0.144444444,42,they believe.
1477,0.145138889,904,And when
1478,0.145138889,720,came to them
1479,0.145138889,777,a Book
1480,0.145138889,974,of
1481,0.145138889,141,from
1482,0.145138889,25,Allah
1483,0.145138889,1317,confirming
1484,0.145138889,901,what (was)
1485,0.145138889,937,with them
1486,0.145138889,785,though they used to
1487,0.145138889,974,from
1488,0.145138889,1134,before
1489,0.145138889,424,(that) pray for victory
1490,0.145138889,130,over
1491,0.145138889,29,those who
1492,0.145138889,742,disbelieved -
1493,0.145138889,904,then when
1494,0.145138889,720,came to them
1495,0.145138889,933,what
1496,0.145138889,153,they recognized
1497,0.145138889,742,they disbelieved
1498,0.145138889,208,in it.
1499,0.145138889,871,So (the) curse
1500,0.145138889,25,(of) Allah
1501,0.145138889,130,(is) on
1502,0.145138889,742,the disbelievers.
1503,0.145833333,211,Evil (is) that
1504,0.145833333,1412,(for) which they have sold
1505,0.145833333,208,with
1506,0.145833333,1046,themselves
1507,0.145833333,47,that
1508,0.145833333,742,they disbelieve
1509,0.145833333,251,in what
1510,0.145833333,1128,has revealed
1511,0.145833333,25,Allah
1512,0.145833333,228,grudging
1513,0.145833333,47,that
1514,0.145833333,1128,sends down
1515,0.145833333,25,Allah
1516,0.145833333,974,of
1517,0.145833333,377,His Grace
1518,0.145833333,130,on
1519,0.145833333,974,whom
1520,0.145833333,1424,He wills
1521,0.145833333,974,from
1522,0.145833333,101,His servants.
1523,0.145833333,290,So they have drawn (on themselves)
1524,0.145833333,448,wrath
1525,0.145833333,130,upon
1526,0.145833333,448,wrath.
1527,0.145833333,742,And for the disbelievers
1528,0.145833333,184,(is) a punishment
1529,0.145833333,536,humiliating.
1530,0.146527778,79,And when
1531,0.146527778,1205,it is said
1532,0.146527778,865,to them
1533,0.146527778,42,"""Believe"
1534,0.146527778,251,in what
1535,0.146527778,1128,has revealed
1536,0.146527778,25,"Allah"""
1537,0.146527778,1205,they say
1538,0.146527778,42,"""We believe"
1539,0.146527778,251,in what
1540,0.146527778,1128,was revealed
1541,0.146527778,130,"to us."""
1542,0.146527778,742,And they disbelieve
1543,0.146527778,251,in what
1544,0.146527778,1701,(is) besides it
1545,0.146527778,534,while it
1546,0.146527778,595,(is) the truth
1547,0.146527778,1317,confirming
1548,0.146527778,901,what
1549,0.146527778,937,(is) with them.
1550,0.146527778,1205,Say
1551,0.146527778,900,"""Then why"
1552,0.146527778,1193,(did) you kill
1553,0.146527778,1025,(the) Prophets
1554,0.146527778,25,(of) Allah
1555,0.146527778,974,from
1556,0.146527778,1134,before
1557,0.146527778,47,if
1558,0.146527778,785,you were
1559,0.146527778,42,"believers?"""
1560,0.147222222,1140,And indeed
1561,0.147222222,720,came to you
1562,0.147222222,1009,Musa
1563,0.147222222,297,with [the] clear signs
1564,0.147222222,1613,then
1565,0.147222222,22,you took
1566,0.147222222,122,the calf
1567,0.147222222,974,from
1568,0.147222222,213,after him
1569,0.147222222,56,and you
1570,0.147222222,1755,(were) wrongdoers.
1571,0.147916667,78,And when
1572,0.147916667,22,We took
1573,0.147916667,1722,your covenant
1574,0.147916667,1232,and We raised
1575,0.147916667,435,over you
1576,0.147916667,1598,the mount
1577,0.147916667,22,"""Hold"
1578,0.147916667,933,what
1579,0.147916667,73,We gave you
1580,0.147916667,1209,with firmness
1581,0.147916667,1487,"and listen."""
1582,0.147916667,1205,They said
1583,0.147916667,1487,"""We heard"
1584,0.147916667,166,"and we disobeyed."""
1585,0.147916667,1404,And they were made to drink
1586,0.147916667,439,in
1587,0.147916667,1152,their hearts
1588,0.147916667,122,(love of) the calf
1589,0.147916667,742,because of their disbelief.
1590,0.147916667,1205,Say
1591,0.147916667,211,"""Evil (is) that"
1592,0.147916667,43,orders you (to do) it
1593,0.147916667,208,with
1594,0.147916667,42,your faith
1595,0.147916667,47,if
1596,0.147916667,785,you are
1597,0.147916667,42,"believers."""
1598,0.148611111,1205,Say
1599,0.148611111,47,"""If -"
1600,0.148611111,785,is
1601,0.148611111,865,for you
1602,0.148611111,370,the home
